Gene Name	TPM
CARHSP1	12.106724
CARS1	30.591524
CARS2	27.839170000000003
CASC3	35.74736
CAVIN1	520.123474
CCAR1	42.011055
CCAR2	38.101913
CCDC59	53.730045
CCDC86	24.581663
CCNT1	13.560742999999999
CCNT2	11.148392
CD2BP2	33.477592
CDC40	20.809786
CDC5L	37.84042
CDK5RAP1	16.648757999999997
CDK9	31.552956
CEBPZ	49.663338
CELF1	35.228245
CELF2	8.490679
CELF3	0.0
CELF4	0.019798
CELF5	0.014967
CELF6	0.0
CHERP	5.458182
CHTOP	18.820539
CIRBP	51.738781
CLASRP	11.972649
CLK1	33.317368
CLK2	8.370885000000001
CLK3	19.780483
CLK4	5.281712000000001
CLP1	18.133457
CMSS1	19.459789
CMTR1	26.119835000000002
CMTR2	19.20565
CNBP	175.24903899999998
CNOT1	56.804367000000006
CNOT10	26.171167
CNOT11	30.815569
CNOT2	50.451446999999995
CNOT3	4.748848000000001
CNOT4	5.593999
CNOT6	12.313972999999999
CNOT6L	35.483006
CNOT7	55.369476
CNOT8	44.103446999999996
CNOT9	55.854240000000004
CNP	43.34795
CPEB1	0.0050030000000000005
CPEB2	3.913906
CPEB3	0.8838389999999999
CPEB4	11.607313000000001
CPSF1	15.994423000000001
CPSF2	37.589733
CPSF3	55.780411
CPSF4	9.442755
CPSF4L	0.0
CPSF6	27.592644
CPSF7	20.456366
CRNKL1	23.805367
CRYZ	10.59891
CSDC2	0.0
CSDE1	361.97912599999995
CSTF1	35.538222999999995
CSTF2	23.923357
CSTF2T	15.862398
CSTF3	39.364067
CTC-360G5.8	0.0
CTIF	9.525321
CTU1	2.76275
CTU2	12.097205
CWC22	13.943745999999999
CWC25	9.314009
CWC27	23.947216
CWF19L1	24.976019
CWF19L2	8.72759
DALRD3	8.829439
DAP3	80.487411
DARS1	108.07946799999999
DARS2	43.069691
DAZ1	0.0
DAZ2	0.0
DAZ3	0.0
DAZ4	0.0
DAZAP1	78.884125
DAZL	0.0
DBR1	16.864735
DCAF13	93.233971
DCP1A	13.839179000000001
DCP1B	9.365396
DCP2	21.711897
DCPS	10.22278
DDX1	68.930099
DDX10	30.32852
DDX11	13.211934
DDX17	149.024597
DDX18	53.7071
DDX19A	23.101484
DDX20	18.939211
DDX21	171.51043700000002
DDX23	78.08686800000001
DDX24	43.555766999999996
DDX25	0.0
DDX27	18.932625
DDX28	6.961646000000001
DDX31	10.845657000000001
DDX39A	71.700775
DDX3X	83.874336
DDX3Y	0.054997000000000004
DDX4	0.0
DDX41	24.993891
DDX42	22.903364
DDX43	1.212598
DDX46	33.690292
DDX47	63.285439000000004
DDX49	29.113798
DDX5	102.091095
DDX50	42.182190000000006
DDX51	5.497824
DDX52	39.271156
DDX53	0.0
DDX54	20.192392
DDX55	15.779096
DDX56	44.15276
DDX58	47.902107
DDX59	19.003386
DDX60	35.824261
DDX60L	46.413269
DEK	180.307053
DENR	78.442223
DGCR8	11.539111
DHX15	134.837646
DHX29	42.790928
DHX30	34.039635
DHX32	56.709736
DHX33	6.446317
DHX34	7.390441
DHX35	4.769198
DHX36	16.121292
DHX37	21.391872
DHX38	25.131256
DHX40	36.21925
DHX57	17.017391
DHX8	28.634512
DHX9	160.53329499999998
DICER1	27.369112
DIMT1	36.444195
DIS3	19.923899
DIS3L	23.928841000000002
DIS3L2	10.007644
DKC1	41.921909
DNAAF2	7.124509
DNAAF6	0.0
DNAJC17	7.83175
DNAJC21	30.013096
DND1	0.062534
DNMT1	38.713943
DNMT3B	2.139739
DNTTIP2	18.207806
DQX1	0.0
DRG1	59.730656
DRG2	21.054897
DROSHA	22.113651
DUS1L	29.527790000000003
DUS2	11.332434
DUS3L	10.755142999999999
DUS4L	8.523142
DUSP11	31.354874
DYNC1H1	148.69491599999998
DYNLL1	455.67334000000005
DZIP1	2.74991
DZIP1L	3.0700540000000003
DZIP3	8.523659
EARS2	6.207409999999999
EBNA1BP2	183.513596
EDC3	5.700011
EDC4	24.702679
EED	15.038234
EEF1A1	5226.279297
EEF1A2	0.427889
EEF1AKMT2	6.147869999999999
EEF1B2	567.366699
EEF1D	301.088074
EEF1E1	98.78566
EEF1G	936.433655
EEF2	990.191223
EEF2K	19.001585000000002
EEFSEC	2.831898
EFL1	29.628517
EFTUD2	53.175415
EIF1	83.404808
EIF1AD	12.919219
EIF1AX	82.03434
EIF1AY	0.038076
EIF1B	34.899448
EIF2A	127.79549399999999
EIF2AK1	29.307474
EIF2AK2	38.091114000000005
EIF2AK3	16.770414000000002
EIF2AK4	52.18327
EIF2B1	39.57999
EIF2B2	22.52088
EIF2B3	40.840903999999995
EIF2B4	18.744741
EIF2B5	21.574043
EIF2D	47.611839
EIF2S1	144.751419
EIF2S2	169.38061499999998
EIF2S3	194.507095
EIF2S3B	1.271647
EIF3A	75.31959499999999
EIF3B	222.426392
EIF3C	55.222733
EIF3CL	65.00058
EIF3D	243.98759500000003
EIF3E	184.606766
EIF3G	161.262527
EIF3H	58.861171999999996
EIF3I	250.16391000000002
EIF3J	42.051807000000004
EIF3K	193.989075
EIF3L	177.410721
EIF3M	205.30123899999998
EIF4A1	424.05908200000005
EIF4A2	105.253166
EIF4A3	44.907928000000005
EIF4B	211.628952
EIF4E	65.30506899999999
EIF4E1B	0.0
EIF4E2	65.03295899999999
EIF4E3	1.7713139999999998
EIF4ENIF1	9.523332
EIF4G1	195.96305800000002
EIF4G2	397.81933599999996
EIF4G3	33.738071000000005
EIF5	51.151161
EIF5A	343.113037
EIF5A2	5.401399
EIF5AL1	3.789024
EIF5B	14.753138
EIF6	119.90214499999999
ELAC1	5.623031
ELAC2	54.213345
ELAVL1	23.823036
ELAVL2	0.9391879999999999
ELAVL3	0.0
ELAVL4	0.003208
ENDOG	8.275758
ENDOU	0.082652
ENDOV	4.210379
ENOX1	0.0
ENOX2	10.364554
EPRS1	131.171967
ERAL1	23.379368
ERI1	16.076653
ERI2	11.580738
ERI3	38.139198
ERN1	5.227898000000001
ERN2	0.0
ESF1	18.053413
ESRP1	0.623689
ESRP2	0.059527
ESS2	8.133339
ETF1	121.618431
EWSR1	120.604767
EXO1	18.353811
EXOG	6.095729
EXOSC1	38.464946999999995
EXOSC10	75.064911
EXOSC2	31.685745
EXOSC3	14.706928
EXOSC4	12.112651
EXOSC5	7.441499
EXOSC6	22.84639
EXOSC7	28.086729
EXOSC8	47.720959
EXOSC9	41.347984000000004
EZH2	13.252038
FAM120A	96.28151700000001
FAM120B	6.509797
FAM120C	3.2676939999999997
FAM98A	29.400265
FAM98B	6.696003
FAM98C	3.316556
FARS2	18.455177
FARSA	36.172226
FARSB	22.852516
FASTK	14.637054999999998
FASTKD1	18.649916
FASTKD2	38.002739
FASTKD3	10.908951
FASTKD5	18.63652
FAU	328.170166
FBL	81.788589
FBLL1	0.056230999999999996
FCF1	28.014563
FIP1L1	35.04475
FMC1-LUC7L2	0.0
FMR1	13.587132999999998
FRG1BP	15.171907999999998
FTO	9.466828
FTSJ3	27.530123
FUBP1	40.965378
FUBP3	30.366809999999997
FUS	11.43337
FXR1	93.834869
FXR2	20.714441
FYTTD1	35.971160999999995
G3BP1	63.060154000000004
G3BP2	42.984818
GAPDH	3038.498535
GAR1	13.900970999999998
GARS1	145.84188799999998
GATB	16.211508
GATC	26.734448999999998
GCFC2	24.860526999999998
GEMIN2	19.919455
GEMIN4	9.618838
GEMIN5	21.815417999999998
GEMIN6	11.73901
GEMIN7	17.434085999999997
GEMIN8	5.998334
GFM1	49.233154
GFM2	28.645468
GLE1	20.464766
GNL2	48.918987
GNL3	118.25208300000001
GNL3L	13.232226999999998
GPATCH1	4.481262999999999
GPATCH4	8.275263
GPATCH8	8.594106
GRSF1	35.709255
GRWD1	11.362983999999999
GSPT1	87.134132
GTF2F1	33.637527
GTF3A	101.552071
GTPBP1	12.376869000000001
GTPBP10	4.588323
GTPBP2	24.272812
GTPBP3	5.333357
GTPBP4	36.051871999999996
GUF1	18.419054
HABP4	11.121165
HARS1	29.945887
HARS2	22.000525
HBS1L	62.757397
HDLBP	332.68267799999995
HEATR1	44.371151
HELZ	13.988628
HELZ2	16.507591
HENMT1	2.6426380000000003
HEXIM1	5.502201
HEXIM2	1.273585
HINT3	13.771648
HNRNPA0	11.793509
HNRNPA1	209.439651
HNRNPA1L2	4.232717
HNRNPA2B1	41.482136
HNRNPA3	18.890358
HNRNPAB	183.712509
HNRNPC	712.373657
HNRNPCL1	0.036622
HNRNPD	38.926308
HNRNPDL	201.866333
HNRNPF	194.646378
HNRNPH1	213.90254199999998
HNRNPH2	81.306961
HNRNPH3	21.776478
HNRNPK	456.27493300000003
HNRNPL	161.319702
HNRNPLL	37.076027
HNRNPM	59.389286
HNRNPR	106.399818
HNRNPU	190.499588
HNRNPUL1	92.999481
HNRNPUL2	14.525163000000001
HTATSF1	32.062553
IARS1	169.617188
IARS2	80.887169
IFIH1	44.789383
IFIT1	25.042429000000002
IFIT1B	0.0019690000000000003
IFIT2	10.073639
IFIT3	85.737411
IFIT5	22.519223999999998
IGF2BP1	0.224836
IGF2BP2	17.556048999999998
IGF2BP3	68.926971
IGHMBP2	4.281184
ILF2	392.07479900000004
ILF3	95.97249599999999
IMP3	43.155006
IMP4	29.497768
INTS1	24.779488
INTS10	42.486851
INTS11	34.194072999999996
INTS12	21.368029
INTS2	9.281422000000001
INTS3	18.48443
INTS4	30.149832
INTS5	10.638729
INTS6	33.362724
INTS6L	1.4540879999999998
INTS7	13.957941
INTS8	38.920681
INTS9	13.006138
IPO11	94.341835
IPO13	9.526691
IPO4	12.418127
IPO5	168.594849
IPO7	127.696053
IPO8	26.855185
IPO9	30.152390999999998
IREB2	21.883039
ISG20	7.018425
ISG20L2	7.315537
ISY1	58.73326899999999
JAKMIP1	0.0
KARS1	163.967575
KAT8	25.720997
KHDC1	0.801595
KHDRBS1	45.750237
KHDRBS2	0.0
KHDRBS3	18.086554
KHNYN	11.633258999999999
KHSRP	32.149982
KIN	4.28521
KPNB1	239.475967
KRR1	18.202606
L1TD1	0.015819999999999997
LARP1	45.958801
LARP1B	24.097309
LARP4	52.749054
LARP4B	22.784185
LARP6	21.440855
LARP7	40.044014000000004
LARS1	78.088409
LARS2	15.514834
LAS1L	19.84226
LCMT2	2.272875
LIN28A	0.0
LIN28B	0.063238
LONP1	43.774525
LRPPRC	125.88229399999999
LRRC47	16.322101999999997
LRRFIP1	80.477509
LRRFIP2	78.095963
LSG1	53.541039000000005
LSM1	68.204353
LSM10	9.110966000000001
LSM11	6.094121
LSM12	17.914541
LSM14B	15.52319
LSM3	37.947895
LSM4	117.74434699999999
LSM5	30.398909000000003
LSM6	25.48176
LSM7	81.339867
LSM8	11.11144
LUC7L	28.653859999999998
LUC7L3	18.454782
MAEL	0.0
MAGOH	51.804283
MAGOHB	44.555336
MAK16	30.0627
MARF1	17.051447
MARS1	74.917183
MARS2	6.001133
MATR3	86.858788
MAZ	34.903919
MBNL1	207.28514099999998
MBNL2	102.685745
MBNL3	3.3762480000000004
MCTS1	21.604288
MECP2	7.519557000000001
MEPCE	27.284988000000002
METTL1	10.425817
METTL14	25.593664
METTL2A	7.662217999999999
METTL2B	20.118551
METTL3	39.707516
METTL5	59.195454000000005
MEX3A	1.364473
MEX3B	3.0065619999999997
MEX3C	30.741213000000002
MEX3D	26.090948
MIF4GD	4.823704
MKRN1	35.897987
MKRN2	17.230366
MKRN3	0.0
MOV10	39.955509
MOV10L1	6.476694999999999
MPHOSPH10	26.975111
MPHOSPH6	63.722279
MRM1	2.9015299999999997
MRM2	15.246626999999998
MRM3	16.033037
MRPL1	60.812611
MRPL10	24.648777
MRPL11	57.75679
MRPL12	21.348022
MRPL13	49.774623999999996
MRPL14	50.074965999999996
MRPL15	80.357414
MRPL16	48.962146999999995
MRPL17	59.021193999999994
MRPL18	99.694862
MRPL19	18.775270000000003
MRPL2	19.066755
MRPL20	133.39138799999998
MRPL21	61.474747
MRPL22	22.157196
MRPL23	34.007290000000005
MRPL24	67.365196
MRPL27	33.601085999999995
MRPL28	34.239498
MRPL3	87.111153
MRPL30	36.70697
MRPL32	83.560829
MRPL33	209.535889
MRPL34	39.95895
MRPL35	57.840633
MRPL36	68.170174
MRPL37	78.434731
MRPL38	30.797075
MRPL39	59.297771
MRPL4	20.047954999999998
MRPL40	59.267998
MRPL41	99.62561
MRPL42	24.226226999999998
MRPL43	47.536404
MRPL44	38.512878
MRPL45	36.27737
MRPL46	22.409508
MRPL47	60.18425799999999
MRPL48	25.94911
MRPL49	35.220512
MRPL50	19.276543
MRPL51	141.028549
MRPL52	84.25779
MRPL53	17.577420999999998
MRPL54	90.482338
MRPL55	12.137952
MRPL57	33.904736
MRPL58	50.817528
MRPL9	91.26313
MRPS10	62.636959
MRPS11	21.612246
MRPS12	34.902454
MRPS14	20.874464
MRPS15	93.669533
MRPS16	22.623003
MRPS17	27.437838
MRPS18A	25.578093
MRPS18C	44.839034999999996
MRPS2	34.636051
MRPS21	97.120598
MRPS22	45.137679999999996
MRPS23	13.645088000000001
MRPS24	24.713387
MRPS25	8.902908
MRPS26	35.951972999999995
MRPS27	20.946001000000003
MRPS28	43.091384999999995
MRPS30	51.106224
MRPS31	25.987276
MRPS33	26.38015
MRPS34	41.65247
MRPS35	77.991051
MRPS36	29.212931
MRPS5	31.993963
MRPS6	20.734262
MRPS7	54.477139
MRPS9	37.523602000000004
MRRF	11.150388000000001
MRTO4	55.625220999999996
MSI1	0.0
MSI2	4.322408
MSL3	21.226645
MTERF4	14.191376000000002
MTFMT	7.039649000000001
MTHFSD	7.837662
MTIF2	43.050526
MTIF3	42.190964
MTO1	9.159979
MTPAP	14.7317
MTREX	53.05904399999999
MTRF1	11.170977
MTRF1L	22.967873
MVP	155.850281
MYEF2	12.570158000000001
N4BP1	13.012555
NAA38	56.105518000000004
NAF1	3.861901
NANOS1	0.46458599999999994
NANOS2	0.0
NANOS3	0.201231
NARS1	140.958664
NARS2	18.331701000000002
NAT10	18.064401999999998
NCBP1	44.064491
NCBP2	51.358181
NCBP2L	0.0
NCBP3	11.850464
NCL	165.51548799999998
NFX1	16.056519
NGDN	24.462872
NHP2	190.381943
NIFK	63.835395999999996
NIP7	38.757422999999996
NKRF	10.085006
NMD3	59.933117
NOA1	18.073849
NOB1	21.86293
NOC2L	63.006214
NOC3L	32.191208
NOC4L	12.925591
NOCT	13.539838
NOL10	26.131628
NOL11	57.447765000000004
NOL3	1.9586290000000002
NOL6	29.655647
NOL7	81.057686
NOL8	20.532967000000003
NOL9	22.418612
NOLC1	30.670656
NOM1	11.01142
NONO	169.258041
NOP10	428.97699000000006
NOP14	41.506691
NOP16	43.400764
NOP2	20.434206
NOP53	46.443111
NOP56	122.272499
NOP58	73.266739
NOP9	20.537342000000002
NOVA1	0.023717
NOVA2	2.706668
NPM1	980.575317
NPM2	0.075902
NPM3	56.658115
NR0B1	0.0
NSA2	38.896347
NSRP1	6.402099
NSUN2	67.659424
NSUN3	6.857144
NSUN4	9.270083999999999
NSUN5	4.446016
NSUN6	7.1392
NSUN7	0.46537399999999995
NUDT16	3.3066139999999997
NUDT16L1	10.9212
NUDT21	90.941307
NUFIP1	7.110175999999999
NUFIP2	32.754101
NUP153	33.916409
NUPL2	27.710808
NUTF2	129.588593
NXF1	23.331978
NXF2B	0.0
NXF3	0.0
NXF5	0.0
NXT1	30.899256
NXT2	6.202486
NYNRIN	2.553532
OAS1	21.240448
OAS2	34.411827
OAS3	39.623154
OASL	5.749448999999999
PA2G4	119.421829
PABPC1	161.476898
PABPC1L	1.108863
PABPC3	2.346898
PABPC4	69.284462
PABPC4L	0.766957
PABPC5	0.355875
PABPN1	24.266756
PABPN1L	0.0
PAIP1	99.106995
PAIP2	48.177715
PAIP2B	0.5415479999999999
PAN2	5.532553
PAN3	7.4386660000000004
PAPOLA	83.374268
PAPOLB	0.035588999999999996
PAPOLG	7.6510940000000005
PARK7	237.832962
PARN	33.900658
PARP1	91.064026
PARP12	39.330849
PARP4	87.96817800000001
PARS2	2.0412529999999998
PATL1	9.311455
PATL2	0.46928100000000006
PCBP1	76.740143
PCBP2	98.166679
PCBP3	0.073664
PCBP4	12.985456
PCF11	24.543105999999998
PDCD11	27.472176
PDCD4	25.625666
PDCD7	14.329456
PDE12	16.881783
PEG10	3.499578
PELO	17.904871
PES1	59.220528
PHAX	37.285095
PHF5A	57.734779
PHRF1	14.552245999999998
PIH1D1	34.252724
PIN4	20.619394
PINX1	23.223337
PIWIL1	0.0
PIWIL2	0.0
PIWIL3	0.0
PIWIL4	0.129003
PLD6	2.817365
PLRG1	42.108635
PNLDC1	0.24464899999999998
PNN	25.000591
PNO1	25.903414
PNPT1	39.949272
PNRC2	2.2293130000000003
POLDIP3	31.405803999999996
POLR1E	21.61228
POLR1G	6.88693
POLR2A	36.165581
POLR2B	112.74285900000001
POLR2D	10.83452
POLR2E	39.772518
POLR2F	30.032709000000004
POLR2G	54.356258
POLR2H	30.941554999999997
POLR2I	26.036382999999997
POLR2J	42.143726
POLR2J2	3.148615
POLR2J3	7.330166
POLR2K	121.67375200000001
POLR2L	222.093048
POLRMT	10.064743
POP1	12.076926
POP4	25.837095
POP5	28.391197
POP7	40.752499
PPAN	30.245384
PPARGC1A	0.036325
PPARGC1B	1.3017040000000002
PPIE	13.553672
PPIH	34.784092
PPIL3	20.097965
PPIL4	30.439938
PPP1R8	25.569464
PPRC1	9.189372
PPWD1	33.198710999999996
PQBP1	37.311031
PRDX1	830.933838
PRIM1	18.974638
PRKDC	96.069351
PRKRA	27.043774
PRORP	25.323393
PRPF18	34.805015999999995
PRPF19	25.034882
PRPF31	66.158051
PRPF38A	7.853038000000001
PRPF38B	9.969987
PRPF39	20.33444
PRPF4	31.660419
PRPF40A	51.908638
PRPF40B	3.207913
PRPF4B	19.171421
PRPF6	43.822983
PRPF8	68.808601
PSIP1	90.359215
PSMA1	163.885086
PSMA6	264.355011
PSPC1	43.080405999999996
PSTK	4.048598999999999
PTBP1	73.510254
PTBP2	5.718526
PTBP3	62.02879300000001
PTCD1	3.9373519999999997
PTCD2	2.270086
PTCD3	33.363884000000006
PTGES3	184.196518
PTGES3L-AARSD1	0.0
PTRH1	13.974916
PTRH2	44.858982
PTRHD1	22.674957
PUF60	69.9627
PUM1	33.359158
PUM2	25.31922
PUM3	46.213383
PURA	6.207976
PURB	18.578255
PURG	0.252355
PUS1	7.933186999999999
PUS10	9.992536999999999
PUS3	12.350327
PUS7	26.481828999999998
PUS7L	7.358799
PUSL1	9.540019000000001
PWP2	9.208344
PYM1	14.626933
QARS1	64.256416
QKI	20.802189000000002
QRSL1	12.277329
QTRT1	17.555515
QTRT2	19.156034
R3HCC1	20.777475
R3HCC1L	8.266705
R3HDM1	11.340289
R3HDM2	8.979727
RAE1	27.221512
RALY	32.614388
RALYL	0.021336
RAMAC	17.393484
RAN	293.519745
RANBP17	4.77149
RANBP2	58.154148
RANBP6	38.044616999999995
RARS1	146.190582
RARS2	32.2579
RAVER1	5.583080000000001
RAVER2	17.680325
RBBP6	21.010174
RBFOX1	0.0
RBFOX2	67.560303
RBM10	28.871836
RBM11	0.0
RBM12	3.586269
RBM12B	6.7638229999999995
RBM14	9.792947
RBM15	3.1996
RBM15B	20.321672
RBM17	42.323174
RBM18	14.090254999999999
RBM19	18.398204999999997
RBM20	0.145555
RBM22	41.388386
RBM23	34.784504
RBM24	4.189275
RBM25	22.772865
RBM26	25.432859
RBM27	23.226001999999998
RBM28	5.577776999999999
RBM3	291.62548799999996
RBM33	8.693807000000001
RBM34	37.528694
RBM38	14.323065
RBM39	93.601875
RBM4	48.404877
RBM41	9.156281
RBM42	39.32806
RBM43	3.162299
RBM44	0.200405
RBM45	13.694488
RBM46	0.013921000000000001
RBM47	0.211414
RBM48	4.402126
RBM4B	14.649913
RBM5	39.970172999999996
RBM6	23.512472
RBM7	7.1356660000000005
RBM8A	31.438247999999998
RBMS1	73.088272
RBMS2	11.153617
RBMS3	11.550264
RBMX	106.913757
RBMX2	22.686934
RBMXL1	3.6184199999999995
RBMXL2	0.005965
RBMXL3	0.007418000000000001
RBMY1A1	0.0
RBMY1B	0.0
RBMY1D	0.0
RBMY1E	0.0
RBMY1F	0.0
RBMY1J	0.0
RBPMS	20.271357000000002
RBPMS2	0.025277
RC3H1	12.834683
RC3H2	37.543308
RCL1	11.322177
RDM1	0.0
REPIN1	46.209057
REXO1	6.402645
REXO2	94.235077
REXO4	14.250419
REXO5	5.918353
RIDA	16.006407
RIOK1	20.789407999999998
RIOK2	19.936595999999998
RIOK3	48.438553000000006
RNASE1	137.289627
RNASE10	0.0
RNASE11	0.0
RNASE12	0.0
RNASE13	0.0
RNASE2	0.0
RNASE3	0.0
RNASE4	6.25431
RNASE6	0.060207000000000004
RNASE7	0.056026
RNASE8	0.0
RNASE9	0.0
RNASEH1	21.220474
RNASEH2A	34.677124
RNASEH2B	17.650873
RNASEH2C	11.425208
RNASEK	70.365349
RNASEL	2.029368
RNASET2	2.185627
RNF113A	14.575692000000002
RNF113B	0.0
RNF17	0.0
RNGTT	16.273360999999998
RNH1	74.133499
RNMT	11.410665
RNPC3	5.506819999999999
RNPS1	60.511116
RO60	18.72736
RP1-37E16.12	0.0
RP11-108K14.8	0.6471319999999999
RP11-111H13.1	0.332031
RP11-257K9.8	0.0
RP11-529K1.3	0.0
RP9	6.902829
RPF1	48.351437
RPF2	23.351776
RPL10	835.7365110000001
RPL10A	770.801636
RPL10L	0.0
RPL11	943.588501
RPL12	1237.817505
RPL13	502.63131699999997
RPL13A	703.384277
RPL14	736.816223
RPL15	251.57287599999998
RPL17	446.61554
RPL18	655.7538450000001
RPL18A	627.0253299999999
RPL19	1155.970337
RPL21	211.30393999999998
RPL22	217.38984700000003
RPL22L1	143.22113000000002
RPL23	424.56384299999996
RPL23A	948.2489619999999
RPL24	960.6793210000001
RPL26	1081.753296
RPL26L1	95.15486899999999
RPL27	1327.703735
RPL27A	254.189545
RPL28	122.654022
RPL29	333.245911
RPL3	801.974121
RPL30	1289.0584720000002
RPL31	750.948364
RPL32	304.707245
RPL34	588.960144
RPL35	1328.56311
RPL35A	1159.4477539999998
RPL36	769.557434
RPL36AL	496.229645
RPL37	303.916656
RPL37A	402.444702
RPL38	1055.560059
RPL39	938.4487300000001
RPL39L	29.627959999999998
RPL3L	0.0
RPL4	815.9542849999999
RPL41	1067.5571289999998
RPL5	988.146606
RPL6	1507.080688
RPL7	1154.793335
RPL7L1	56.894985
RPL8	567.183411
RPL9	567.096191
RPLP0	1143.614624
RPLP1	269.939423
RPLP2	814.652649
RPP14	3.446195
RPP25	16.144196
RPP25L	14.311379999999998
RPP30	37.349922
RPP38	9.447058
RPP40	24.599287
RPS10	666.8865969999999
RPS11	1808.371948
RPS12	1743.5446780000002
RPS13	1136.755249
RPS14	456.002716
RPS15	418.566956
RPS15A	567.8287349999999
RPS16	83.444939
RPS17	640.487488
RPS19	1031.303833
RPS19BP1	22.852259
RPS2	713.4662480000001
RPS20	735.376709
RPS21	532.65918
RPS23	291.917023
RPS24	2132.953857
RPS25	1620.9897460000002
RPS26	124.536552
RPS27	1572.117432
RPS27A	1072.095093
RPS27L	202.862045
RPS28	148.476562
RPS29	379.18591299999997
RPS3	450.000793
RPS3A	1194.5563960000002
RPS4X	985.13739
RPS4Y1	0.791896
RPS4Y2	0.0
RPS5	444.813507
RPS6	1175.72937
RPS7	1176.553345
RPS8	1590.2969970000001
RPS9	557.935608
RPSA	607.678406
RPUSD1	13.883298000000002
RPUSD2	10.087909
RPUSD3	18.601566000000002
RPUSD4	13.56988
RRBP1	68.067551
RRNAD1	4.263154
RRP1	16.693762
RRP12	20.675210999999997
RRP15	12.13818
RRP1B	29.314976
RRP36	127.55068999999999
RRP7A	20.375814000000002
RRP8	4.268619999999999
RRP9	20.099779
RRS1	15.941428
RSL1D1	112.082672
RSL24D1	50.100147
RSRC1	29.547152
RTCA	41.155025
RTCB	95.275101
RTF1	16.493696
RTL3	0.081957
RUVBL1	56.651531000000006
RUVBL2	78.50104499999999
SAFB	20.750887
SAFB2	15.841295
SAMD4A	29.77317
SAMD4B	9.17195
SAMHD1	58.848591000000006
SAP18	65.696976
SARNP	53.303474
SARS1	165.665207
SARS2	11.479351
SART1	18.418453
SART3	29.034197
SBDS	179.278702
SCAF1	14.966021
SCAF11	27.366673
SCAF4	5.826454
SCAF8	26.662997999999998
SECISBP2	28.545486
SECISBP2L	23.890028
SEPSECS	5.600854
SERBP1	91.25702700000001
SETD1A	2.563875
SETD1B	1.176234
SETD7	53.514374
SETX	41.682514000000005
SF1	50.852531
SF3A1	46.164017
SF3A2	13.512984
SF3A3	81.369621
SF3B1	111.700546
SF3B2	86.582375
SF3B3	51.25177
SF3B4	22.016052
SF3B5	147.068176
SF3B6	272.672058
SFPQ	163.320755
SFSWAP	12.196897
SHQ1	16.308498
SIDT1	0.0
SIDT2	7.108844
SLBP	77.27624499999999
SLC4A1AP	32.103752
SLIRP	127.202721
SLTM	29.911303999999998
SLU7	26.168131
SMAD1	59.143448
SMAD2	36.865925
SMAD3	49.231567
SMAD4	19.031343
SMAD5	41.517765000000004
SMAD6	10.116278999999999
SMAD7	4.4047160000000005
SMAD9	8.916689
SMG1	29.141544
SMG5	41.994011
SMG6	13.903099
SMG7	9.561748
SMG8	18.466694
SMG9	7.451086999999999
SMN1	18.41614
SMN2	20.924706
SMNDC1	9.357469
SND1	132.90004
SNIP1	8.457072
SNRNP200	50.776917
SNRNP25	28.572962
SNRNP27	35.912987
SNRNP35	12.261749
SNRNP40	70.828423
SNRNP48	10.404367
SNRNP70	60.284325
SNRPA	56.182190000000006
SNRPA1	23.715454
SNRPB	235.378372
SNRPB2	83.857826
SNRPC	138.295425
SNRPD1	19.127531
